,year,hh_address,farmer_id,foodsec,location_type,location_name
5210,2021,HMA-06-036,482a21957b3bcfd068e861f1699ef2da6ffb6b24c05,Food secure ,country,Uganda
5211,2021,HMA-06-036,482a21957b3bcfd068e861f1699ef2da6ffb6b24c05,Food secure ,site,Hoima
5212,2021,HMA-06-036,482a21957b3bcfd068e861f1699ef2da6ffb6b24c05,Food secure ,community,Kiranga
5213,2021,HMA-03-010,4b4af3f57e9726a47b58fe7df2566d6df8f3f13c592,Food secure ,region,East Africa
5214,2021,HMA-03-010,4b4af3f57e9726a47b58fe7df2566d6df8f3f13c592,Food secure ,country,Uganda
5215,2021,HMA-03-010,4b4af3f57e9726a47b58fe7df2566d6df8f3f13c592,Food secure ,site,Hoima
5216,2021,HMA-03-010,4b4af3f57e9726a47b58fe7df2566d6df8f3f13c592,Food secure ,community,Nyakakonge
5217,2021,HMA-03-020,53aadc45784226a84d3e6e278f307ea133a46210198,Moderately food insecure ,region,East Africa
5218,2021,HMA-03-020,53aadc45784226a84d3e6e278f307ea133a46210198,Moderately food insecure ,country,Uganda
5219,2021,HMA-03-020,53aadc45784226a84d3e6e278f307ea133a46210198,Moderately food insecure ,site,Hoima
5220,2021,HMA-03-020,53aadc45784226a84d3e6e278f307ea133a46210198,Moderately food insecure ,community,Nyakakonge
5221,2021,HMA-03-048,540afd85795cbfb7b0df186f41d5c9272cb6998a608,Food secure ,region,East Africa
5222,2021,HMA-03-048,540afd85795cbfb7b0df186f41d5c9272cb6998a608,Food secure ,country,Uganda
5223,2021,HMA-03-048,540afd85795cbfb7b0df186f41d5c9272cb6998a608,Food secure ,site,Hoima
5224,2021,HMA-03-048,540afd85795cbfb7b0df186f41d5c9272cb6998a608,Food secure ,community,Nyakakonge
5225,2021,HMA-03-019,544a0e457ec7149284fa77889c2ca04f816b088f6ff,Severely food insecure ,region,East Africa
5226,2021,HMA-03-019,544a0e457ec7149284fa77889c2ca04f816b088f6ff,Severely food insecure ,country,Uganda
5227,2021,HMA-03-019,544a0e457ec7149284fa77889c2ca04f816b088f6ff,Severely food insecure ,site,Hoima
5228,2021,HMA-03-019,544a0e457ec7149284fa77889c2ca04f816b088f6ff,Severely food insecure ,community,Nyakakonge
5229,2021,HMA-07-003,54ca2b75763726c19d215467e0fdf2bc79e63293370,Food secure ,region,East Africa
5230,2021,HMA-07-003,54ca2b75763726c19d215467e0fdf2bc79e63293370,Food secure ,country,Uganda
5231,2021,HMA-07-003,54ca2b75763726c19d215467e0fdf2bc79e63293370,Food secure ,site,Hoima
5232,2021,HMA-07-003,54ca2b75763726c19d215467e0fdf2bc79e63293370,Food secure ,community,Kasinina
5233,2021,HMA-05-026,5e8a75c57a11b88f9bc49079383148ade832c0b5a0b,Food secure ,region,East Africa
5234,2021,HMA-05-026,5e8a75c57a11b88f9bc49079383148ade832c0b5a0b,Food secure ,country,Uganda
5235,2021,HMA-05-026,5e8a75c57a11b88f9bc49079383148ade832c0b5a0b,Food secure ,site,Hoima
5236,2021,HMA-05-026,5e8a75c57a11b88f9bc49079383148ade832c0b5a0b,Food secure ,community,Mparangasi
5237,2021,HMA-05-043,637a6b1578a73496ecb73479b7f0e71b1f0f02d088c,Food secure ,region,East Africa
5238,2021,HMA-05-043,637a6b1578a73496ecb73479b7f0e71b1f0f02d088c,Food secure ,country,Uganda
5239,2021,HMA-05-043,637a6b1578a73496ecb73479b7f0e71b1f0f02d088c,Food secure ,site,Hoima
5240,2021,HMA-05-043,637a6b1578a73496ecb73479b7f0e71b1f0f02d088c,Food secure ,community,Mparangasi
5241,2021,HMA-02-059,64ba1c757b573ba61094fbad012328c7bb322a7190a,Moderately food insecure ,region,East Africa
5242,2021,HMA-02-059,64ba1c757b573ba61094fbad012328c7bb322a7190a,Moderately food insecure ,country,Uganda
5243,2021,HMA-02-059,64ba1c757b573ba61094fbad012328c7bb322a7190a,Moderately food insecure ,site,Hoima
5244,2021,HMA-02-059,64ba1c757b573ba61094fbad012328c7bb322a7190a,Moderately food insecure ,community,Kibaire
5245,2021,HMA-07-010,679aee25701c34f1342307c9eed7c6be275ee8c075b,Food secure ,region,East Africa
5246,2021,HMA-07-010,679aee25701c34f1342307c9eed7c6be275ee8c075b,Food secure ,country,Uganda
5247,2021,HMA-07-010,679aee25701c34f1342307c9eed7c6be275ee8c075b,Food secure ,site,Hoima
5248,2021,HMA-07-010,679aee25701c34f1342307c9eed7c6be275ee8c075b,Food secure ,community,Kasinina
5249,2021,HMA-04-042,703a1f8574cc985639fb82567f9362275e2e9e78a77,Severely food insecure ,region,East Africa
5250,2021,HMA-04-042,703a1f8574cc985639fb82567f9362275e2e9e78a77,Severely food insecure ,country,Uganda
5251,2021,HMA-04-042,703a1f8574cc985639fb82567f9362275e2e9e78a77,Severely food insecure ,site,Hoima
5252,2021,HMA-04-042,703a1f8574cc985639fb82567f9362275e2e9e78a77,Severely food insecure ,community,Katikara
5253,2021,HMA-03-022,732a84e57da4846092aa053d1cb8416b6db20f7ac55,Food secure ,region,East Africa
5254,2021,HMA-03-022,732a84e57da4846092aa053d1cb8416b6db20f7ac55,Food secure ,country,Uganda
5255,2021,HMA-03-022,732a84e57da4846092aa053d1cb8416b6db20f7ac55,Food secure ,site,Hoima
5256,2021,HMA-03-022,732a84e57da4846092aa053d1cb8416b6db20f7ac55,Food secure ,community,Nyakakonge
5257,2021,HMA-02-008,75eac9457f67b0005070c78ec9242baaecde3f79c54,Food secure ,region,East Africa
5258,2021,HMA-02-008,75eac9457f67b0005070c78ec9242baaecde3f79c54,Food secure ,country,Uganda
5259,2021,HMA-02-008,75eac9457f67b0005070c78ec9242baaecde3f79c54,Food secure ,site,Hoima
5260,2021,HMA-02-008,75eac9457f67b0005070c78ec9242baaecde3f79c54,Food secure ,community,Kibaire
5261,2021,HMA-05-037,828a1475716c9972b9d5c4af3ec9d5514c4b47b21d1,Moderately food insecure ,region,East Africa
5262,2021,HMA-05-037,828a1475716c9972b9d5c4af3ec9d5514c4b47b21d1,Moderately food insecure ,country,Uganda
5263,2021,HMA-05-037,828a1475716c9972b9d5c4af3ec9d5514c4b47b21d1,Moderately food insecure ,site,Hoima
5264,2021,HMA-05-037,828a1475716c9972b9d5c4af3ec9d5514c4b47b21d1,Moderately food insecure ,community,Mparangasi
5265,2021,HMA-07-037,843af0e579f5b88a52d5f85bcca4ec0c68128054533,Moderately food insecure ,region,East Africa
5266,2021,HMA-07-037,843af0e579f5b88a52d5f85bcca4ec0c68128054533,Moderately food insecure ,country,Uganda
5267,2021,HMA-07-037,843af0e579f5b88a52d5f85bcca4ec0c68128054533,Moderately food insecure ,site,Hoima
5268,2021,HMA-07-037,843af0e579f5b88a52d5f85bcca4ec0c68128054533,Moderately food insecure ,community,Kasinina
5269,2021,HMA-02-031,8b4ab52572e0c163eacb7998bcc27a2908a525778b0,Moderately food insecure ,region,East Africa
5270,2021,HMA-02-031,8b4ab52572e0c163eacb7998bcc27a2908a525778b0,Moderately food insecure ,country,Uganda
5271,2021,HMA-02-031,8b4ab52572e0c163eacb7998bcc27a2908a525778b0,Moderately food insecure ,site,Hoima
5272,2021,HMA-02-031,8b4ab52572e0c163eacb7998bcc27a2908a525778b0,Moderately food insecure ,community,Kibaire
5273,2021,HMA-06-002,8c4a30e5765ea9ab265334c3a39537aefa780b37856,Food secure ,region,East Africa
5274,2021,HMA-06-002,8c4a30e5765ea9ab265334c3a39537aefa780b37856,Food secure ,country,Uganda
5275,2021,HMA-06-002,8c4a30e5765ea9ab265334c3a39537aefa780b37856,Food secure ,site,Hoima
5276,2021,HMA-06-002,8c4a30e5765ea9ab265334c3a39537aefa780b37856,Food secure ,community,Kiranga
5277,2021,HMA-04-013,8e0a62157392030b776ecfc8319af1ab0a5bd74416d,Food secure ,region,East Africa
5278,2021,HMA-04-013,8e0a62157392030b776ecfc8319af1ab0a5bd74416d,Food secure ,country,Uganda
5279,2021,HMA-04-013,8e0a62157392030b776ecfc8319af1ab0a5bd74416d,Food secure ,site,Hoima
5280,2021,HMA-04-013,8e0a62157392030b776ecfc8319af1ab0a5bd74416d,Food secure ,community,Katikara
5281,2021,HMA-07-051,91fad9e571d656aa79d13a63cc1931ed6636f73833f,Food secure ,region,East Africa
5282,2021,HMA-07-051,91fad9e571d656aa79d13a63cc1931ed6636f73833f,Food secure ,country,Uganda
5283,2021,HMA-07-051,91fad9e571d656aa79d13a63cc1931ed6636f73833f,Food secure ,site,Hoima
5284,2021,HMA-07-051,91fad9e571d656aa79d13a63cc1931ed6636f73833f,Food secure ,community,Kasinina
5285,2021,HMA-02-052,920af9457eecf173b5ff76e5848fa2fec7d6a0fc779,Moderately food insecure ,region,East Africa
5286,2021,HMA-02-052,920af9457eecf173b5ff76e5848fa2fec7d6a0fc779,Moderately food insecure ,country,Uganda
5287,2021,HMA-02-052,920af9457eecf173b5ff76e5848fa2fec7d6a0fc779,Moderately food insecure ,site,Hoima
5288,2021,HMA-02-052,920af9457eecf173b5ff76e5848fa2fec7d6a0fc779,Moderately food insecure ,community,Kibaire
5289,2021,HMA-03-032,969ad7d57f6db4b08cffec2f50b3a9083eac0e369bb,Moderately food insecure ,region,East Africa
5290,2021,HMA-03-032,969ad7d57f6db4b08cffec2f50b3a9083eac0e369bb,Moderately food insecure ,country,Uganda
5291,2021,HMA-03-032,969ad7d57f6db4b08cffec2f50b3a9083eac0e369bb,Moderately food insecure ,site,Hoima
5292,2021,HMA-03-032,969ad7d57f6db4b08cffec2f50b3a9083eac0e369bb,Moderately food insecure ,community,Nyakakonge
5293,2021,HMA-07-015,9c0a63657304d496ad0ef7d31219111efcdf3a0f3d6,Food secure ,region,East Africa
5294,2021,HMA-07-015,9c0a63657304d496ad0ef7d31219111efcdf3a0f3d6,Food secure ,country,Uganda
5295,2021,HMA-07-015,9c0a63657304d496ad0ef7d31219111efcdf3a0f3d6,Food secure ,site,Hoima
5296,2021,HMA-07-015,9c0a63657304d496ad0ef7d31219111efcdf3a0f3d6,Food secure ,community,Kasinina
5297,2021,HMA-06-052,a13a31857618c88b2b274ab3a1f98fa6513086f7354,Moderately food insecure ,region,East Africa
5298,2021,HMA-06-052,a13a31857618c88b2b274ab3a1f98fa6513086f7354,Moderately food insecure ,country,Uganda
5299,2021,HMA-06-052,a13a31857618c88b2b274ab3a1f98fa6513086f7354,Moderately food insecure ,site,Hoima
5300,2021,HMA-06-052,a13a31857618c88b2b274ab3a1f98fa6513086f7354,Moderately food insecure ,community,Kiranga
5301,2021,HMA-05-022,a16a863572611a80728b234c9e573626e80f3554c62,Food secure ,region,East Africa
5302,2021,HMA-05-022,a16a863572611a80728b234c9e573626e80f3554c62,Food secure ,country,Uganda
5303,2021,HMA-05-022,a16a863572611a80728b234c9e573626e80f3554c62,Food secure ,site,Hoima
5304,2021,HMA-05-022,a16a863572611a80728b234c9e573626e80f3554c62,Food secure ,community,Mparangasi
5305,2021,HMA-03-003,a1ca228574d5de00129e349f7f57a9dfb9104189ecc,Food secure ,region,East Africa
5306,2021,HMA-03-003,a1ca228574d5de00129e349f7f57a9dfb9104189ecc,Food secure ,country,Uganda
5307,2021,HMA-03-003,a1ca228574d5de00129e349f7f57a9dfb9104189ecc,Food secure ,site,Hoima
5308,2021,HMA-03-003,a1ca228574d5de00129e349f7f57a9dfb9104189ecc,Food secure ,community,Nyakakonge
5309,2021,HMA-06-011,a27ae28578091bf9d1df53e58032bb909f86c70c475,Food secure ,region,East Africa
5310,2021,HMA-06-011,a27ae28578091bf9d1df53e58032bb909f86c70c475,Food secure ,country,Uganda
5311,2021,HMA-06-011,a27ae28578091bf9d1df53e58032bb909f86c70c475,Food secure ,site,Hoima
5312,2021,HMA-06-011,a27ae28578091bf9d1df53e58032bb909f86c70c475,Food secure ,community,Kiranga
5313,2021,HMA-04-014,a40a573576adbd48aac4340d64df647f71a8aaf5db5,Food secure ,region,East Africa
5314,2021,HMA-04-014,a40a573576adbd48aac4340d64df647f71a8aaf5db5,Food secure ,country,Uganda
5315,2021,HMA-04-014,a40a573576adbd48aac4340d64df647f71a8aaf5db5,Food secure ,site,Hoima
5316,2021,HMA-04-014,a40a573576adbd48aac4340d64df647f71a8aaf5db5,Food secure ,community,Katikara
5317,2021,HMA-04-047,a5aab5f5768e87914303acf3e63768a5ea5d76ea456,Food secure ,region,East Africa
5318,2021,HMA-04-047,a5aab5f5768e87914303acf3e63768a5ea5d76ea456,Food secure ,country,Uganda
5319,2021,HMA-04-047,a5aab5f5768e87914303acf3e63768a5ea5d76ea456,Food secure ,site,Hoima
5320,2021,HMA-04-047,a5aab5f5768e87914303acf3e63768a5ea5d76ea456,Food secure ,community,Katikara
5321,2021,HMA-07-012,a81a8c7579678ea40179ac7083daafcba36accd9f57,Food secure ,region,East Africa
5322,2021,HMA-07-012,a81a8c7579678ea40179ac7083daafcba36accd9f57,Food secure ,country,Uganda
5323,2021,HMA-07-012,a81a8c7579678ea40179ac7083daafcba36accd9f57,Food secure ,site,Hoima
5324,2021,HMA-07-012,a81a8c7579678ea40179ac7083daafcba36accd9f57,Food secure ,community,Kasinina
5325,2021,HMA-05-008,a9fa3a3573c0aedcaf4c976b613da90fb91e2348742,Moderately food insecure ,region,East Africa
5326,2021,HMA-05-008,a9fa3a3573c0aedcaf4c976b613da90fb91e2348742,Moderately food insecure ,country,Uganda
5327,2021,HMA-05-008,a9fa3a3573c0aedcaf4c976b613da90fb91e2348742,Moderately food insecure ,site,Hoima
5328,2021,HMA-05-008,a9fa3a3573c0aedcaf4c976b613da90fb91e2348742,Moderately food insecure ,community,Mparangasi
5329,2021,HMA-07-027,ab0abef5711e1aeb4e9e24f0a056dc7152ee6db35a5,Moderately food insecure ,region,East Africa
5330,2021,HMA-07-027,ab0abef5711e1aeb4e9e24f0a056dc7152ee6db35a5,Moderately food insecure ,country,Uganda
5331,2021,HMA-07-027,ab0abef5711e1aeb4e9e24f0a056dc7152ee6db35a5,Moderately food insecure ,site,Hoima
5332,2021,HMA-07-027,ab0abef5711e1aeb4e9e24f0a056dc7152ee6db35a5,Moderately food insecure ,community,Kasinina
5333,2021,HMA-01-047,adba0b05761eee86a40969cd771ccc94fc2d89c8058,Moderately food insecure ,region,East Africa
5334,2021,HMA-01-047,adba0b05761eee86a40969cd771ccc94fc2d89c8058,Moderately food insecure ,country,Uganda
5335,2021,HMA-01-047,adba0b05761eee86a40969cd771ccc94fc2d89c8058,Moderately food insecure ,site,Hoima
5336,2021,HMA-01-047,adba0b05761eee86a40969cd771ccc94fc2d89c8058,Moderately food insecure ,community,Kyamongi
5337,2021,HMA-03-013,adcae4057cef541e0e6a3cbf02fe1e1581e6680acf0,Moderately food insecure ,region,East Africa
5338,2021,HMA-03-013,adcae4057cef541e0e6a3cbf02fe1e1581e6680acf0,Moderately food insecure ,country,Uganda
5339,2021,HMA-03-013,adcae4057cef541e0e6a3cbf02fe1e1581e6680acf0,Moderately food insecure ,site,Hoima
5340,2021,HMA-03-013,adcae4057cef541e0e6a3cbf02fe1e1581e6680acf0,Moderately food insecure ,community,Nyakakonge
5341,2021,HMA-01-013,b04a83957c4735b30d15f68bc6638dd766e20348076,Food secure ,region,East Africa
5342,2021,HMA-01-013,b04a83957c4735b30d15f68bc6638dd766e20348076,Food secure ,country,Uganda
5343,2021,HMA-01-013,b04a83957c4735b30d15f68bc6638dd766e20348076,Food secure ,site,Hoima
5344,2021,HMA-01-013,b04a83957c4735b30d15f68bc6638dd766e20348076,Food secure ,community,Kyamongi
5345,2021,HMA-02-002,b0ea8b257a9db024c62abfcc6bfa0ae09ae084d9ddb,Food secure ,region,East Africa
5346,2021,HMA-02-002,b0ea8b257a9db024c62abfcc6bfa0ae09ae084d9ddb,Food secure ,country,Uganda
5347,2021,HMA-02-002,b0ea8b257a9db024c62abfcc6bfa0ae09ae084d9ddb,Food secure ,site,Hoima
5348,2021,HMA-02-002,b0ea8b257a9db024c62abfcc6bfa0ae09ae084d9ddb,Food secure ,community,Kibaire
5349,2021,HMA-03-031,b14a33857844c142a49a198152d5a9268b5c6d5ff09,Food secure ,region,East Africa
5350,2021,HMA-03-031,b14a33857844c142a49a198152d5a9268b5c6d5ff09,Food secure ,country,Uganda
5351,2021,HMA-03-031,b14a33857844c142a49a198152d5a9268b5c6d5ff09,Food secure ,site,Hoima
5352,2021,HMA-03-031,b14a33857844c142a49a198152d5a9268b5c6d5ff09,Food secure ,community,Nyakakonge
5353,2021,HMA-02-043,b1aad5e57b6b39f7716a5f19ac3be9e8f90b3549d3f,Moderately food insecure ,region,East Africa
5354,2021,HMA-02-043,b1aad5e57b6b39f7716a5f19ac3be9e8f90b3549d3f,Moderately food insecure ,country,Uganda
5355,2021,HMA-02-043,b1aad5e57b6b39f7716a5f19ac3be9e8f90b3549d3f,Moderately food insecure ,site,Hoima
5356,2021,HMA-02-043,b1aad5e57b6b39f7716a5f19ac3be9e8f90b3549d3f,Moderately food insecure ,community,Kibaire
5357,2021,HMA-03-014,b1bad6d5742160c72c6d39b55d654672064768fb5ab,Severely food insecure ,region,East Africa
5358,2021,HMA-03-014,b1bad6d5742160c72c6d39b55d654672064768fb5ab,Severely food insecure ,country,Uganda
5359,2021,HMA-03-014,b1bad6d5742160c72c6d39b55d654672064768fb5ab,Severely food insecure ,site,Hoima
5360,2021,HMA-03-014,b1bad6d5742160c72c6d39b55d654672064768fb5ab,Severely food insecure ,community,Nyakakonge
5361,2021,HMA-03-036,b2caf1c57dc28546f488186e1f78471c1cc705f09d1,Moderately food insecure ,region,East Africa
5362,2021,HMA-03-036,b2caf1c57dc28546f488186e1f78471c1cc705f09d1,Moderately food insecure ,country,Uganda
5363,2021,HMA-03-036,b2caf1c57dc28546f488186e1f78471c1cc705f09d1,Moderately food insecure ,site,Hoima
5364,2021,HMA-03-036,b2caf1c57dc28546f488186e1f78471c1cc705f09d1,Moderately food insecure ,community,Nyakakonge
5365,2021,HMA-05-004,b5da38d571dacb63b1728e7a41da25c9347ec051451,Food secure ,region,East Africa
5366,2021,HMA-05-004,b5da38d571dacb63b1728e7a41da25c9347ec051451,Food secure ,country,Uganda
5367,2021,HMA-05-004,b5da38d571dacb63b1728e7a41da25c9347ec051451,Food secure ,site,Hoima
5368,2021,HMA-05-004,b5da38d571dacb63b1728e7a41da25c9347ec051451,Food secure ,community,Mparangasi
5369,2021,HMA-01-032,b9bac76572ca15e8bd4b52476bc905392cb2ddbaae1,Food secure ,region,East Africa
5370,2021,HMA-01-032,b9bac76572ca15e8bd4b52476bc905392cb2ddbaae1,Food secure ,country,Uganda
5371,2021,HMA-01-032,b9bac76572ca15e8bd4b52476bc905392cb2ddbaae1,Food secure ,site,Hoima
5372,2021,HMA-01-032,b9bac76572ca15e8bd4b52476bc905392cb2ddbaae1,Food secure ,community,Kyamongi
5373,2021,HMA-01-020,bcaafca570ae3419bab48934bd2b9ad9b727a9dfa2d,Moderately food insecure ,region,East Africa
5374,2021,HMA-01-020,bcaafca570ae3419bab48934bd2b9ad9b727a9dfa2d,Moderately food insecure ,country,Uganda
5375,2021,HMA-01-020,bcaafca570ae3419bab48934bd2b9ad9b727a9dfa2d,Moderately food insecure ,site,Hoima
5376,2021,HMA-01-020,bcaafca570ae3419bab48934bd2b9ad9b727a9dfa2d,Moderately food insecure ,community,Kyamongi
5377,2021,HMA-03-047,bd1aa27575e4f6aa76ccbde2d8ea878fa4463d56adf,Food secure ,region,East Africa
5378,2021,HMA-03-047,bd1aa27575e4f6aa76ccbde2d8ea878fa4463d56adf,Food secure ,country,Uganda
5379,2021,HMA-03-047,bd1aa27575e4f6aa76ccbde2d8ea878fa4463d56adf,Food secure ,site,Hoima
5380,2021,HMA-03-047,bd1aa27575e4f6aa76ccbde2d8ea878fa4463d56adf,Food secure ,community,Nyakakonge
5381,2021,HMA-01-038,c14a703572709b577acc5e1e10c9007229659db4522,Food secure ,region,East Africa
5382,2021,HMA-01-038,c14a703572709b577acc5e1e10c9007229659db4522,Food secure ,country,Uganda
5383,2021,HMA-01-038,c14a703572709b577acc5e1e10c9007229659db4522,Food secure ,site,Hoima
5384,2021,HMA-01-038,c14a703572709b577acc5e1e10c9007229659db4522,Food secure ,community,Kyamongi
5385,2021,HMA-03-007,c32addd57bbd50abfd8896e127baaf3e3ba900dac4b,Severely food insecure ,region,East Africa
5386,2021,HMA-03-007,c32addd57bbd50abfd8896e127baaf3e3ba900dac4b,Severely food insecure ,country,Uganda
5387,2021,HMA-03-007,c32addd57bbd50abfd8896e127baaf3e3ba900dac4b,Severely food insecure ,site,Hoima
5388,2021,HMA-03-007,c32addd57bbd50abfd8896e127baaf3e3ba900dac4b,Severely food insecure ,community,Nyakakonge
5389,2021,HMA-01-010,c43a0a85764bc950f08d29588b7f2d2a405dfebcd84,Food secure ,region,East Africa
5390,2021,HMA-01-010,c43a0a85764bc950f08d29588b7f2d2a405dfebcd84,Food secure ,country,Uganda
5391,2021,HMA-01-010,c43a0a85764bc950f08d29588b7f2d2a405dfebcd84,Food secure ,site,Hoima
5392,2021,HMA-01-010,c43a0a85764bc950f08d29588b7f2d2a405dfebcd84,Food secure ,community,Kyamongi
5393,2021,HMA-07-001,c82a16c5748e5ae019fedb611fc0ef0fd8cc0819830,Food secure ,region,East Africa
5394,2021,HMA-07-001,c82a16c5748e5ae019fedb611fc0ef0fd8cc0819830,Food secure ,country,Uganda
5395,2021,HMA-07-001,c82a16c5748e5ae019fedb611fc0ef0fd8cc0819830,Food secure ,site,Hoima
5396,2021,HMA-07-001,c82a16c5748e5ae019fedb611fc0ef0fd8cc0819830,Food secure ,community,Kasinina
5397,2021,HMA-04-048,c87af6357d392cd4b63e120b94cf48a42dbfa1b417f,Moderately food insecure ,region,East Africa
5398,2021,HMA-04-048,c87af6357d392cd4b63e120b94cf48a42dbfa1b417f,Moderately food insecure ,country,Uganda
5399,2021,HMA-04-048,c87af6357d392cd4b63e120b94cf48a42dbfa1b417f,Moderately food insecure ,site,Hoima
5400,2021,HMA-04-048,c87af6357d392cd4b63e120b94cf48a42dbfa1b417f,Moderately food insecure ,community,Katikara
5401,2021,HMA-07-028,c8da60c57f8ae97d5674f57d31500f345812dab5ac3,Severely food insecure ,region,East Africa
5402,2021,HMA-07-028,c8da60c57f8ae97d5674f57d31500f345812dab5ac3,Severely food insecure ,country,Uganda
5403,2021,HMA-07-028,c8da60c57f8ae97d5674f57d31500f345812dab5ac3,Severely food insecure ,site,Hoima
5404,2021,HMA-07-028,c8da60c57f8ae97d5674f57d31500f345812dab5ac3,Severely food insecure ,community,Kasinina
5405,2021,HMA-07-052,ca8a9e05707886f22aa556444d02b1d4df64480b321,Food secure ,region,East Africa
5406,2021,HMA-07-052,ca8a9e05707886f22aa556444d02b1d4df64480b321,Food secure ,country,Uganda
5407,2021,HMA-07-052,ca8a9e05707886f22aa556444d02b1d4df64480b321,Food secure ,site,Hoima
5408,2021,HMA-07-052,ca8a9e05707886f22aa556444d02b1d4df64480b321,Food secure ,community,Kasinina
5409,2021,HMA-02-003,caaa1dc578e8bd6a4e9f475fd71f6eeb01cd5bd67f5,Food secure ,region,East Africa
5410,2021,HMA-02-003,caaa1dc578e8bd6a4e9f475fd71f6eeb01cd5bd67f5,Food secure ,country,Uganda
5411,2021,HMA-02-003,caaa1dc578e8bd6a4e9f475fd71f6eeb01cd5bd67f5,Food secure ,site,Hoima
5412,2021,HMA-02-003,caaa1dc578e8bd6a4e9f475fd71f6eeb01cd5bd67f5,Food secure ,community,Kibaire
5413,2021,HMA-05-029,cabacc157cb5394aa08f321a438e76b8461da99cbf6,Severely food insecure ,region,East Africa
5414,2021,HMA-05-029,cabacc157cb5394aa08f321a438e76b8461da99cbf6,Severely food insecure ,country,Uganda
5415,2021,HMA-05-029,cabacc157cb5394aa08f321a438e76b8461da99cbf6,Severely food insecure ,site,Hoima
5416,2021,HMA-05-029,cabacc157cb5394aa08f321a438e76b8461da99cbf6,Severely food insecure ,community,Mparangasi
5417,2021,HMA-05-010,ceda278572c58546a49bdeeb5de1bec85fb429c66ac,Moderately food insecure ,region,East Africa
5418,2021,HMA-05-010,ceda278572c58546a49bdeeb5de1bec85fb429c66ac,Moderately food insecure ,country,Uganda
5419,2021,HMA-05-010,ceda278572c58546a49bdeeb5de1bec85fb429c66ac,Moderately food insecure ,site,Hoima
5420,2021,HMA-05-010,ceda278572c58546a49bdeeb5de1bec85fb429c66ac,Moderately food insecure ,community,Mparangasi
5421,2021,HMA-01-043,d5ca04e57b4ec024f077edbb995a1e85b8ca817dda2,Food secure ,region,East Africa
5422,2021,HMA-01-043,d5ca04e57b4ec024f077edbb995a1e85b8ca817dda2,Food secure ,country,Uganda
5423,2021,HMA-01-043,d5ca04e57b4ec024f077edbb995a1e85b8ca817dda2,Food secure ,site,Hoima
5424,2021,HMA-01-043,d5ca04e57b4ec024f077edbb995a1e85b8ca817dda2,Food secure ,community,Kyamongi
5425,2021,HMA-03-030,d80a3f157e9a8ae56cbca1ca9236db0f9b5366e4a60,Moderately food insecure ,region,East Africa
5426,2021,HMA-03-030,d80a3f157e9a8ae56cbca1ca9236db0f9b5366e4a60,Moderately food insecure ,country,Uganda
5427,2021,HMA-03-030,d80a3f157e9a8ae56cbca1ca9236db0f9b5366e4a60,Moderately food insecure ,site,Hoima
5428,2021,HMA-03-030,d80a3f157e9a8ae56cbca1ca9236db0f9b5366e4a60,Moderately food insecure ,community,Nyakakonge
5429,2021,HMA-06-033,dbba3df57ff78f5d1368f8b785d8264b2ff74bd1399,Food secure ,region,East Africa
5430,2021,HMA-06-033,dbba3df57ff78f5d1368f8b785d8264b2ff74bd1399,Food secure ,country,Uganda
5431,2021,HMA-06-033,dbba3df57ff78f5d1368f8b785d8264b2ff74bd1399,Food secure ,site,Hoima
5432,2021,HMA-06-033,dbba3df57ff78f5d1368f8b785d8264b2ff74bd1399,Food secure ,community,Kiranga
5433,2021,HMA-07-054,dc2a9be5743156c3525845b64bafac3646fdd06de0f,Food secure ,region,East Africa
5434,2021,HMA-07-054,dc2a9be5743156c3525845b64bafac3646fdd06de0f,Food secure ,country,Uganda
5435,2021,HMA-07-054,dc2a9be5743156c3525845b64bafac3646fdd06de0f,Food secure ,site,Hoima
5436,2021,HMA-07-054,dc2a9be5743156c3525845b64bafac3646fdd06de0f,Food secure ,community,Kasinina
5437,2021,HMA-02-055,dd9af9a578b61507001e4804e94461ecada166db7a7,Food secure ,region,East Africa
5438,2021,HMA-02-055,dd9af9a578b61507001e4804e94461ecada166db7a7,Food secure ,country,Uganda
5439,2021,HMA-02-055,dd9af9a578b61507001e4804e94461ecada166db7a7,Food secure ,site,Hoima
5440,2021,HMA-02-055,dd9af9a578b61507001e4804e94461ecada166db7a7,Food secure ,community,Kibaire
5441,2021,HMA-02-055,dd9af9a578b61507001e4804e94461ecada166db7a7,Food secure ,region,East Africa
5442,2021,HMA-02-055,dd9af9a578b61507001e4804e94461ecada166db7a7,Food secure ,country,Uganda
5443,2021,HMA-02-055,dd9af9a578b61507001e4804e94461ecada166db7a7,Food secure ,site,Hoima
5444,2021,HMA-02-055,dd9af9a578b61507001e4804e94461ecada166db7a7,Food secure ,community,Kibaire
5445,2021,HMA-05-054,df6aa76571125c4a52819d13503698e1087c2d783f0,Severely food insecure ,region,East Africa
5446,2021,HMA-05-054,df6aa76571125c4a52819d13503698e1087c2d783f0,Severely food insecure ,country,Uganda
5447,2021,HMA-05-054,df6aa76571125c4a52819d13503698e1087c2d783f0,Severely food insecure ,site,Hoima
5448,2021,HMA-05-054,df6aa76571125c4a52819d13503698e1087c2d783f0,Severely food insecure ,community,Mparangasi
5449,2021,HMA-02-004,df7a21f572bd8503d16ecd7f46f2fbe7fee7e4c0433,Severely food insecure ,region,East Africa
